perturbation,n_cells,phase_chi2_pvalue,s_score_diff,g2m_score_diff,diagnostic_status
TDGF1,106,0.5281051684186997,0.004499925532570406,-0.0010029598364512463,ok
TEAD3,267,0.05684299196994674,0.018348936561075474,0.005397100266302614,ok
TEFM,203,0.05033731904954719,-0.0180326260417957,-0.008845184644105303,ok
TELO2,74,1.2355908459251854e-08,-0.06885499712288343,-0.09354652576016109,ok
TEN1,86,0.890953961922953,0.01040690231514611,-0.010199356206832995,ok
TERF1,83,0.7683896039640634,-0.0047600605378785524,0.017105776454262554,ok
TERF2,50,0.0699982606400147,-0.06542376941450505,-0.017227119695809735,ok
TEX10,162,0.0011602048515788883,-0.045029103992961846,-0.04010883835701962,ok
TFAM,82,0.2112120919294977,-0.028426792100602616,-0.004438822992590227,ok
TFB2M,162,0.17899912416488517,-0.024521116111171727,0.031404348721221116,ok
TFDP1,163,1.7009705109834306e-05,-0.05454352235205107,-0.0393425456730122,ok
TFIP11,61,0.5621661280830867,-0.004460703301062435,-0.012280973699875318,ok
TFRC,57,0.6148449370681077,0.014282980468652836,0.004143775806365699,ok
TGS1,161,0.36973601006131634,-0.011746163842331148,0.003286299230538088,ok
THAP1,110,0.05021854142379979,0.018859035896040398,-0.04414588514599156,ok
THAP11,63,0.5726371935136318,-0.009771951418314578,0.02636630108380931,ok
THG1L,43,0.0010284220669710038,-0.05890934917822599,-0.035230562733577185,ok
THOC1,38,0.19811354851889523,0.021973423910758093,-0.030281783466441323,ok
THOC2,190,2.7385183720580186e-06,-0.036534722965557695,-0.0021378078853886914,ok
THOC3,147,0.014672957052906796,0.0019158831279439195,-0.010618294194421986,ok
THOC5,32,0.1627806403230736,-0.004722646913255055,-0.020166315620059737,ok
THOC6,116,0.8521446069355194,-0.004087383039332648,0.013354123823259213,ok
THOC7,132,0.1836029739415418,-0.017689132456626268,-0.014849241838332472,ok
TICRR,157,6.463070601101334e-06,-0.032449480605460476,0.06205437838587179,ok
TIGD1,59,0.44469165888856743,0.011905675525833916,0.034456005100597036,ok
TIMELESS,64,0.9133309676438289,0.035230800617994946,-0.002036759118497246,ok
TIMM10,54,0.7912403531375254,-0.010291844508393946,0.038027150623227306,ok
TIMM13,178,0.452854625925704,-0.012581587103493823,-0.006277429208753557,ok
TIMM22,78,0.9584114880276358,-0.026212245916299934,0.007872064388754374,ok
TIMM23B,498,1.726648096731714e-67,-0.08269100776427213,-0.10181170090239408,ok
TIMM44,45,0.00020015087941192022,-0.032167134910060624,-0.10962106438380975,ok
TIMM8A,162,0.6885233980315721,0.002663011797470246,0.0022479396355729667,ok
TIMM9,201,0.14373992369040064,0.01650679648221135,-0.02074006229465551,ok
TINF2,76,0.8620128768832638,0.007860053063389664,0.0008736662348744692,ok
TIPIN,109,0.8177098813165575,0.0052309884336600755,0.004115449067382912,ok
TKT,202,0.043392174763898735,-0.00504212019846546,0.025405961969358577,ok
TLCD1,155,0.6732850126955453,-0.021501273227408284,-0.005967423561100062,ok
TLN1,87,0.7913265846204784,-0.023092175700252186,-0.009865706194844226,ok
TM7SF2,100,0.4585641271311799,1.370507049493555e-05,-0.01593858249180974,ok
TMA16,172,0.0017607891945065682,-0.004595274619214362,-0.042230147108577185,ok
TMED2,137,0.7661935731966725,-0.02575221512961455,-0.01145639621198493,ok
TMEM127,132,0.21247798408113344,0.010897335196555544,-0.012648057463809745,ok
TMEM199,99,0.5596803778275371,0.006657882872161604,-0.0014083164173451027,ok
TMEM240,176,0.7922827676397006,0.023658085173676763,-0.01208204748255974,ok
TMEM258,193,0.02280871146491725,-0.010679256931292624,-0.019687882281944458,ok
TMSB10,228,0.3807412773750348,-0.012193808015601548,-0.0018170974845992185,ok
TMX2,109,0.058487976309149335,0.008635883839439903,0.0038457199462820016,ok
TNNT2,28,0.12611461957887254,0.025330026973352078,0.07589827199690455,ok
TNPO3,100,0.0004404617241317428,-0.03300763444750506,-0.04370508279080974,ok
TOE1,146,0.820523435927101,-0.009351778439710537,-0.006114601930933029,ok
TOMM20,111,0.7108175425208916,0.016643868891080528,-0.018355097768314253,ok
TOMM22,104,0.006521409649105141,-0.022640763184889674,-0.02176147949169435,ok
TOMM40,117,0.009067037866561618,-0.011525244950060614,-0.009513649110818291,ok
TONSL,28,0.1088499878846939,-0.03362531103379078,0.004762650821904538,ok
TOP1,123,0.563210527273148,-0.008167426864911563,-0.003688257284134945,ok
TOP2A,38,0.2111272851581323,-0.041076025562926104,0.01634126308882184,ok
TOP3A,159,0.734254749227462,0.004694863677193056,-0.013843740594375771,ok
TOPBP1,52,0.007196222080608996,-0.0358334797252743,0.048059202147728734,ok
TOR2A,48,0.16193501733922733,0.03222983170132828,-0.02261437704922641,ok
TP53RK,88,0.25918405241673853,-0.006192735853595971,-0.04812667664790065,ok
TPI1,40,0.8482791531758783,-0.04053794365100506,-0.002812012446309742,ok
TPR,77,0.623175156816881,-0.014464700616582981,0.016884924289437005,ok
TPRKB,40,0.2821264205315922,-0.01105653056950506,0.002171074504690257,ok
TPT1,48,0.9156022003905078,-0.003143892152838392,-0.0004393759638097461,ok
TPX2,361,2.0171815402033936e-07,-0.047418592185031375,-0.0029572114410396644,ok
TRA2B,222,0.030203679414478032,-0.008454260905315869,-0.031560740294890824,ok
TRAIP,87,0.4584660283398786,-0.006248695012895865,0.021256884996764973,ok
TRAPPC1,106,0.5668500460685648,0.020383685529079848,0.023358192199397797,ok
TRAPPC11,110,0.6088707616080415,-0.004516196815414153,0.011649360763462992,ok
TRAPPC3,163,0.14312194585404683,0.026905729652734196,-0.013647016439883364,ok
TRAPPC4,196,0.4295463969585539,0.004155541703760243,-0.011027622145952598,ok
TRAPPC5,132,0.9583362981076449,-0.0005538927740505115,0.0165327632596751,ok
TRAPPC8,152,0.0012737783556041908,-0.023783913749110323,-0.00831148982170448,ok
TREML2,58,0.2809361073361756,-0.017904150797953336,0.027918812733604047,ok
TREX2,275,7.355074314236924e-05,-0.03697052184468688,0.02259892113605936,ok
TRIAP1,66,0.6914076844781676,-0.019006087641474753,0.024540600568008435,ok
TRIM49C,85,0.39505286587727384,0.014680324587847876,-0.01644744474380974,ok
TRMT10C,88,0.47154042127467055,0.012070797682767666,-0.010895699493355199,ok
TRMT112,201,8.967651794607386e-11,-0.013412113633808542,-0.07056177404047642,ok
TRMT5,94,0.04236572504732861,-0.033455385019079534,0.025691485217041322,ok
TRMT6,114,0.9696938635651976,0.017516369599530027,-0.011496659796265879,ok
TRNP1,156,0.6664322141035068,-0.00274234797482557,0.01050737131952359,ok
TRNT1,203,0.8502358425534194,-0.00580884889943117,0.0007433113770769495,ok
TRPM7,128,0.04738375095163637,-0.03615412460153632,0.01454802840806526,ok
TRRAP,427,1.5921430416606727e-12,-0.015622274462608105,-0.0762511794027793,ok
TSEN2,177,0.7288410439601603,0.0022982006289977673,-0.019424579279628956,ok
TSEN34,275,0.25028376404498476,0.007965086630767667,-0.031087777182755193,ok
TSEN54,52,0.4288561204226228,-0.003728387117581982,-0.05302606330727128,ok
TSFM,98,0.9361856373938702,-0.0011734982094030212,0.006495684543333109,ok
TSG101,87,1.312804700663062e-08,-0.07283383553703379,-0.07589008754082124,ok
TSPYL5,93,0.595228309854333,0.022585755494742246,-0.012331946831551671,ok
TSR1,188,0.10193357540418918,-0.01002050124024974,-0.03927437414306506,ok
TSR2,523,5.761629161720031e-33,-0.04050048323184732,-0.11122205753180209,ok
TSSK3,212,0.9509686651480667,0.005871311687098715,0.004359859887605344,ok
TTC1,69,0.6065254035363559,-0.0042833824771137535,-0.011564332613809736,ok
TTC27,89,0.027121499844048064,-0.010270095503493823,-0.012418196372798507,ok
TTC4,108,0.1162520733672993,0.04370260214253197,-0.028844432195291234,ok
TTF2,68,0.0007491512041240204,-0.047860365679799184,-0.021822974235868563,ok
TTI1,151,4.93207083716743e-06,-0.030539704432915656,-0.05994040203268391,ok
TTI2,43,0.07433935158429113,-0.06381301904892366,0.04971801807805073,ok
TTK,199,2.8324579265104143e-14,-0.07161998511224375,-0.044240631180392655,ok
TUBA1B,74,0.023071600250442456,-0.011591034518829384,-0.03631508548502596,ok
TUBA1C,51,0.340897440174724,0.00887355748196553,-0.01566541991871171,ok
TUBA3D,69,0.07389911000614946,-0.018595635061171727,0.0404773427159004,ok
TUBB,107,0.07310123510264234,-0.04318488199170132,0.021203394214694922,ok
TUBD1,190,0.6094111874084276,0.005297697842337041,-0.001185110388336054,ok
TUBE1,134,0.32378348404168283,0.0077299891099725515,-0.008494742385451531,ok
TUBG1,13,0.12530106656218631,-0.004323529922966593,0.10013634253619028,ok
TUBGCP2,238,0.0007659973871732628,-0.043441736979042876,0.021996437912240673,ok
TUBGCP3,30,0.5388834254513859,-0.05993330456117173,0.02701129826952358,ok
TUBGCP4,42,0.05523822322148709,-0.07298680973069555,-0.012184670428095463,ok
TUBGCP5,72,0.22978208066055944,-0.01491947449172728,0.0035879542764680403,ok
TUBGCP6,153,0.624296318687938,-0.003868024695158654,-0.004754796994528694,ok
TULP1,123,0.7546756658047435,-0.006688711124586362,-0.003906180522346321,ok
TUT1,208,0.8648478666930459,-0.02221190000556275,0.010344076478978725,ok
TVP23C,113,0.9623872304199913,0.011004913568326797,-0.010159307091243373,ok
TWF1,140,0.09602259246732288,0.007214117751209222,-0.041569891146666885,ok
TWISTNB,169,3.838830379917272e-06,-0.022521820894090862,-0.0424441626993127,ok
TXN,94,0.01474371098981871,0.06337584663634599,-0.006019073768065063,ok
TXNL4A,85,0.09397647253891576,-0.049155687232152113,0.006963915930072603,ok
TXNL4B,135,0.5046993151388139,0.010121745625272714,-0.022601312564550485,ok
U2AF1,141,4.818006433510324e-07,-0.0985973601829235,0.018024938044700907,ok
U2AF2,107,0.32967838294607654,-0.010245437416000388,-0.028974358332968624,ok
U2SURP,290,8.788185182033303e-20,-0.07820785868984989,-0.03123506748432698,ok
UBA1,287,8.722531642635608e-11,-0.006255460238999831,0.10413800038253174,ok
UBA2,172,0.006370130501200221,-0.032005740327528315,0.04226439182549258,ok
UBA3,95,0.09807696375542882,0.013582866424968622,0.04496731542145343,ok
UBA5,102,0.25856257629573126,-0.01798107099940702,0.006389684612660838,ok
UBA52,58,0.017584183092405885,-0.042857451732436096,-0.04359428262932698,ok
UBAP1,104,0.006521409649105141,-0.03130384642335121,-0.04384813224573282,ok
UBC,107,0.17392969888263538,0.021342418370915488,-0.0007591436796975937,ok
UBE2D3,142,0.2643925885286384,-0.016565252640983928,0.004442843601824058,ok
UBE2H,194,0.03867703665629245,-0.005898488374917427,0.018472885724850042,ok
UBE2I,64,0.0936271562402427,-0.04311335487450506,-0.012426736838809745,ok
UBE2L3,201,0.698951583269393,0.013486588100519815,-9.688668251621457e-05,ok
UBE2M,177,0.8763538032535009,-0.003948497048911839,-0.013591346931041387,ok
UBE2N,174,0.962615661339898,-0.013078642530711958,-0.02148269453794767,ok
UBE2Z,64,0.06122582944392849,0.015182818635182442,-0.019225657923184744,ok
UBL5,232,1.2999288694296215e-18,-0.07521151221260851,-0.0426375403120856,ok
UBQLN4,152,0.0009783442990417472,-0.045725487419505065,0.0009634449631639383,ok
UBR4,26,0.778076707162948,0.02099599788241801,0.022289575613113337,ok
UBR5,46,0.7645802827034796,0.014292981675060157,-0.005188597681201036,ok
UBTF,202,0.17326991762562113,0.007638102554702857,-0.029824191049651328,ok
UFL1,162,0.0051203917003092006,0.0006630960414825936,-0.04023151391199493,ok
UFM1,130,0.12640560174900062,-0.024900395449889676,-0.03523982077919437,ok
UNC45A,178,0.6549511596598158,-0.004693171888044386,-0.004583493662124349,ok
UNC50,83,0.2631298325940889,-0.03338550012510747,-0.01668761670236396,ok
UPF1,131,0.012550310306804986,-0.004962267666260784,-0.07629205724167235,ok
UPF2,154,0.02109931843210249,-0.012286086288660904,-0.05140702655666689,ok
UPF3A,76,0.011147485767584559,0.030950164896284417,-0.0640802410822308,ok
UQCC2,101,0.010972041422369773,-0.024317670664802088,-0.02716914687965133,ok
UQCRB,96,0.1998228512209348,0.012230739304974102,-0.022637126101309742,ok
UQCRC1,316,0.35517305770866303,0.00977033012783671,-0.01925827595798696,ok
UQCRC2,68,0.17371866112161513,0.03207631379814199,-0.028083670096162684,ok
UQCRFS1,119,0.09844289573747746,0.010104720744990733,0.01781758351518186,ok
UQCRH,68,0.17579769652647637,-0.032899600181269764,0.03445303621707261,ok
UQCRQ,166,0.06061680708981897,0.013787442666217835,-0.018528852390797705,ok
URB1,33,0.5490131219383722,0.017216662257010094,-0.000998258724415807,ok
URB2,198,0.0014325277325170761,-0.004391670579353545,-0.05110076540022389,ok
URI1,82,0.5920567158291237,0.00652668437256811,-0.011590887085760955,ok
URM1,123,0.19182448338542732,0.027781679609559982,-0.027800751388199985,ok
UROD,201,0.3854782998543471,-0.0009460357288334168,0.008538707963254934,ok
USF2,185,0.0627777189780192,-0.019950380277099656,0.027948953608622686,ok
USP10,92,0.6487491692281948,-0.016647747170592017,-0.00018323763446191632,ok
USP19,65,0.323724633686754,-0.021537991245274293,0.026796432751574874,ok
USP36,174,0.3730790139286879,0.014701223135380002,-0.021694279083349973,ok
USP37,77,0.6754261387095104,0.014502138360040395,-0.013711101218355198,ok
USP39,220,0.7495840331675838,-0.025279526221777787,0.0011339664800539065,ok
USP5,199,0.2418311575244474,0.0037920433454446886,0.019747050086441516,ok
USP7,276,0.3305879546734025,0.01345769072433552,-0.007736965239172056,ok
USP8,74,0.6472389531297831,-0.0109163441350456,-0.004650880527323251,ok
USP9X,112,0.012841475628584186,0.005560426368530654,-0.04656151262898832,ok
USPL1,100,0.5127975162798082,-0.01961871338840506,0.026890792985190252,ok
UTP15,152,0.00011391317763970873,0.00931191524194231,-0.06870939488420448,ok
UTP18,77,0.015586379977039233,-0.008804565564634926,-0.046340056645627924,ok
UTP20,105,0.025494821962070202,-0.01050032626593363,-0.07507010016380974,ok
UTP23,163,0.0011481357113461588,-0.02100660451045598,-0.05573659357485269,ok
UTP3,27,0.001667237788212332,-0.02736656987969025,-0.1342799550193653,ok
UTP6,69,0.6133498868727232,-0.021574512442331144,-0.06021084303627351,ok
UXS1,124,0.7549979755050668,0.015138361242591714,-0.024466580877519416,ok
UXT,215,0.11704573427866807,0.008068710688750758,0.028968379482283264,ok
VARS,220,4.2358540305237605e-20,-0.02334981955268688,-0.0819433714633552,ok
VARS2,126,0.28959396082971517,-0.004392721614346331,-0.020052792159841487,ok
VBP1,116,0.6052819797869853,0.020363923739115622,-0.028311177741395945,ok
VCP,239,0.7015025554314549,0.0005914563050765272,0.002983384245227906,ok
VEZT,204,0.11818784215649855,-0.003372061635142313,-0.02536218736724111,ok
VHL,162,0.9892136300197779,0.007199636158581355,0.013868493651560627,ok
VMP1,106,0.5451669290348484,-0.010442593394882418,-0.002231047821356906,ok
VPS13D,140,0.5450348321561135,0.011740670456066363,0.007939120146404542,ok
VPS18,157,0.6396886826604431,0.00612009488759685,0.017062184817081986,ok
VPS25,84,0.6176957765593573,0.010769807805613988,-0.0013233172507144952,ok
VPS28,59,0.00013293104981038933,-0.034420906043657606,-0.07531155661126737,ok
VPS29,165,0.57892703388023,0.007853790462888883,-0.006057367761385497,ok
VPS33A,182,0.09290405844204178,0.00812840285659384,-0.026543890817820735,ok
VPS35,43,0.08078520130611133,-0.006079679892179482,-0.03304790168706556,ok
VPS37A,75,0.0314092313677255,-0.028012163545171727,0.0029070405095235896,ok
VPS37C,177,0.3217218773714963,0.0062593634303536975,0.0066072686700885605,ok
VPS41,332,0.503187001610162,0.0016327824181455418,0.000670052197244482,ok
VPS51,101,0.2218239189640495,-0.018330043120247635,0.023977970277180356,ok
VPS54,321,0.0008673742309031217,-0.0139230979350035,-0.02212614033109946,ok
VPS72,98,0.5489306500330179,0.02234982659733168,-0.01674772590156484,ok
WAC,162,0.04456427376281141,0.0024333393896307405,-0.019192650166896162,ok
WARS,76,0.09776476186981047,-0.0056728515555576915,0.02817973469408499,ok
WBP1,99,0.6021668750378188,0.016336169228727257,0.006852705768008435,ok
WBP11,312,6.004069066888393e-07,-0.03352180716375186,-0.032451073544899484,ok
WBP1L,199,0.6994184033872091,-0.016241371954052796,0.013989762192974188,ok
WDHD1,182,0.644876832844336,0.017236368182967476,-0.00255035096573282,ok
WDR1,102,0.3255074581906947,-0.012248371036661921,0.025611999047954977,ok
WDR12,213,4.448164271039996e-05,-0.029343709523143552,-0.03576708298479566,ok
WDR18,105,0.9939351613579281,0.009164652962637795,-0.004128768159047842,ok
WDR24,82,0.09315641919433944,0.04694318447988519,-0.014646975124785348,ok
WDR25,159,0.012487884973230551,-0.002497990457398142,-0.017150997350149362,ok
WDR26,226,0.812147160465863,-0.009382418499637803,0.00584605002658848,ok
WDR3,365,1.3110379452115198e-21,-0.034661642633135197,-0.09729342626805632,ok
WDR33,103,0.002418734744817017,-0.03635809661003904,-0.036700727789052465,ok
WDR36,285,4.98819421174311e-09,-0.025463289344434887,-0.07299829013096765,ok
WDR4,347,0.30526338958755195,0.005842087415869581,-0.022566669541850097,ok
WDR43,86,0.01705805927655371,-0.01949508169799343,-0.0007147964754376374,ok
WDR46,71,0.00021403828037501688,0.005290045080142827,-0.1001355907567675,ok
WDR5,78,0.0671223241280013,0.10110507506190519,0.00482674848490821,ok
WDR54,208,0.07247976637125907,0.0293788562107834,-0.008325934949867435,ok
WDR55,97,0.5522121412482873,-0.013869712084298876,-0.022885732765871598,ok
WDR61,108,0.3783044978213293,0.01404693318419864,-0.015076821764735668,ok
WDR7,103,0.007460280352626178,0.03781978567636872,0.010310504555607732,ok
WDR70,30,0.3713013956832712,-0.04232658328450505,-0.006068578463809753,ok
WDR74,178,0.007221434231600325,0.0030493825620117945,-0.04346095334133783,ok
WDR75,158,0.48618577670966623,-0.004790420253998727,-0.012132816384062904,ok
WDR77,42,0.17369709361206837,-0.01452586426593363,-0.05994433024952403,ok
WDR82,99,6.015804108769194e-06,-0.03510726711975759,0.03989333889477612,ok
WDR83OS,83,0.6214080017486826,-0.019619212894505057,0.02555827138076857,ok
WDR92,66,0.2700978784606436,-0.005610878076247487,0.0024033103467963127,ok
WDTC1,112,0.8973344983637457,0.028694840576923515,0.027098951129940256,ok
WEE1,41,0.13308389486835154,-0.051740328149870916,0.037714142902043925,ok
WNK1,137,0.10130097557450826,-0.03467593515873864,0.03463887404786908,ok
WTAP,165,0.7914024881486889,0.008292281166101,0.0022627832384326876,ok
XAB2,153,3.312351572057316e-05,-0.05579649965823055,0.01610570645514451,ok
XPO1,207,9.511703817317244e-47,-0.09679848955440845,-0.11901690491777109,ok
XPO5,221,0.8411291330934066,0.01982984222811937,0.009003989385964015,ok
XRCC1,254,0.7180531855908415,-0.003928393943796401,0.016108662905300504,ok
XRCC2,157,0.982784187883947,-0.004277825192594233,0.009807724201158406,ok
XRCC3,53,0.5697177774866147,0.01382890566775909,-0.007515283044941833,ok
XRCC5,88,1.8430134404858323e-08,-0.0627528599399596,-0.07293017590130975,ok
XRCC6,28,0.00014076918612392807,-0.15586367388021935,0.021262023357618808,ok
XRN1,10,0.7436248183880365,-0.03598827329450506,-0.05491788456380975,ok
XRN2,66,0.0006237853452006469,-0.07200133500238387,0.023025183191190256,ok
YARS,185,0.29151689559511784,-0.0070184095631537075,0.005681601544298365,ok
YARS2,190,0.7317212857874997,-0.009424424629241902,-0.007675719284336059,ok
YBX1,86,0.42198664605405345,0.0035926402409600516,-0.011533557651019044,ok
YEATS2,240,0.010545312652727352,-0.00787962270758839,-0.03597712732255974,ok
YEATS4,231,0.00032559963084549795,0.020718465714585854,0.008875072054198907,ok
YJEFN3,179,0.33071449161941674,0.0041665882211373954,0.024268604196413725,ok
YKT6,63,0.04617701718289105,-0.03509758005482252,0.077306442250476,ok
YPEL1,72,0.9039722001493787,-0.0019804237861717304,-0.0058187074421430784,ok
YPEL5,76,0.12519655989420242,-0.018711943541873485,-0.019937943970388696,ok
YRDC,106,0.11545628109920561,0.015906238455023237,-0.023986762427960686,ok
YTHDC1,237,0.10245189809987716,-0.014523149978893243,0.006692349427329498,ok
YY1,82,0.4906084805158436,0.009570661048177862,-0.02633611789063901,ok
ZBTB11,146,0.4259310162555303,-0.006081895025326972,-0.0020364326631248097,ok
ZBTB17,160,0.7483679514290581,0.0036583456973699365,0.03783389096287775,ok
ZC3H18,32,0.57737501885648,0.06522056980549495,0.014744949845565243,ok
ZC3H8,21,0.004105370496236634,-0.0952238528373622,0.023579767536190267,ok
ZCCHC9,54,0.0001707003181361866,0.009491176788828274,-0.1032073369656616,ok
ZCRB1,146,0.00128563348624076,-0.0327110438910804,-0.029284517446001523,ok
ZFC3H1,117,0.20476473117629668,-0.04648004551843668,-0.006707864370647354,ok
ZFP69B,151,0.23942454088783327,0.012782954494236665,-0.023897844507518348,ok
ZMAT2,436,4.301790685706837e-09,-0.040665875149596804,-0.0012300261696813058,ok
ZMAT5,100,0.5127975162798082,-0.05551684238150506,0.015048847514190257,ok
ZNF100,95,0.5776934899908485,-0.020955024052399795,-0.014593103346967631,ok
ZNF131,23,0.12378114548668852,0.04215060174027755,-0.0745480032898967,ok
ZNF133,102,0.3600015731926827,-0.0039059997180344724,0.0046242886008961565,ok
ZNF207,283,0.0548766548144982,-0.027018595481430853,0.014464095995907568,ok
ZNF236,85,1.4935711272315024e-14,-0.03995928945921094,-0.11196733081322152,ok
ZNF24,59,0.8650673979282153,0.018732053803800025,-0.014968410048555515,ok
ZNF253,118,0.8529370722633659,-0.0030656379953525135,-0.004105445884148719,ok
ZNF284,218,0.1911995203199245,0.008743298163751825,-0.020495174249130846,ok
ZNF317,132,0.2040313908675712,0.008653423883525243,-0.019416202619870343,ok
ZNF335,146,0.2572065983005605,-0.03191506074245027,0.005384775627697118,ok
ZNF407,112,0.43072512674409613,0.0037612052403163676,-0.01324198074059546,ok
ZNF468,207,0.8035797299468509,0.0020342367571857638,-0.001192594347191385,ok
ZNF492,157,0.32072967493156257,0.012001287076832522,-0.017478235803937127,ok
ZNF506,177,0.020258243705569622,0.004874422827246351,-0.033321249330222166,ok
ZNF559,111,0.12146966592664299,-0.0036434692927032573,-0.03560063255930524,ok
ZNF574,314,0.11318823413765189,-0.008591772015683405,-0.005023403434924391,ok
ZNF658,111,0.359568804757219,0.004024964823512962,-0.010462904340025947,ok
ZNF674,126,0.7971179295658177,0.0022775281269235073,-0.01128261666587324,ok
ZNF676,89,0.8127124300963471,0.006930696892348875,0.01345675177776328,ok
ZNF687,205,0.49735723426713285,0.011613619100129084,0.012252434859995144,ok
ZNF718,330,0.046123687476945945,0.009013235547616152,-0.023076544305991563,ok
ZNF720,73,0.2745368873460808,-0.00040515609258724716,0.007014035543039587,ok
ZNF763,148,0.9576474121996306,-0.0025262335749104674,-8.125765975567495e-05,ok
ZNF830,15,0.15232687685809865,-0.05247056129450506,0.01448956253619025,ok
ZNHIT2,96,0.011396347446510031,-0.026051322910546727,-0.03198658933464308,ok
ZNHIT3,72,0.6018833957824492,0.018638818513828273,-0.021283414708254192,ok
ZNHIT6,117,0.004820574254969149,-0.011389250167154632,-0.0655470047104764,ok
ZNRD1,81,0.0012540057992429991,0.0209905329721616,-0.04253801518356283,ok
ZRANB2,40,0.25843943771409844,0.02085636291799494,-0.04773852545930974,ok
ZRSR2,113,0.509843873418095,0.000796940509919717,-0.04185966913991594,ok
ZW10,200,0.1076524658538839,-0.0010288305765050638,-0.0037964552083097416,ok
ZWINT,33,0.7020201248388628,0.015990790941858582,-0.015270397524415794,ok
